type/year,Quarter,CIK_old,Name,Type,Date,cik_formatted,file_name,gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,apdedate,fdate,at,ceq,oiadp,sale,exchg,cik,costat,conml,ggroup,gsector,delta_sale,delta_at
sec-10-k/1997,Q1,700841,RCM TECHNOLOGIES INC,10-K,1997-01-15,700841,sec-10-k/1997_Q1_700841_RCM TECHNOLOGIES INC_10-K_1997-01-15,8892,1997-10-31 00:00:00,1997,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,10,,,54.083,44.612,8.485,113.959,14,700841,A,RCM Technologies Inc,2020,20,86.698668064679978,1
sec-10-k/1998,Q1,700841,RCM TECHNOLOGIES INC,10-K,1998-01-20,700841,sec-10-k/1998_Q1_700841_RCM TECHNOLOGIES INC_10-K_1998-01-20,8892,1998-10-31 00:00:00,1998,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,10,,,117.067,106.672,16.509,201.452,14,700841,A,RCM Technologies Inc,2020,20,76.775857984011779,1
sec-10-k/1999,Q1,700841,RCM TECHNOLOGIES INC,10-K,1999-01-13,700841,sec-10-k/1999_Q1_700841_RCM TECHNOLOGIES INC_10-K_1999-01-13,8892,1999-10-31 00:00:00,1999,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,10,,,184.048,122.002,25.502,313.386,14,700841,A,RCM Technologies Inc,2020,20,55.563608204435788,1
sec-10-k/2000,Q1,700841,RCM TECHNOLOGIES INC,10-K,2000-01-07,700841,sec-10-k/2000_Q1_700841_RCM TECHNOLOGIES INC_10-K_2000-01-07,8892,2000-12-31 00:00:00,2000,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,,,174.269,102.062,16.993,296.001,14,700841,A,RCM Technologies Inc,2020,20,-5.5474718079301537,0
sec-10-k/2001,Q1,700841,RCM TECHNOLOGIES INC,10-K,2001-03-01,700841,sec-10-k/2001_Q1_700841_RCM TECHNOLOGIES INC_10-K_2001-03-01,8892,2001-12-31 00:00:00,2001,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,,,131.156,83.29,12.284,224.894,14,700841,A,RCM Technologies Inc,2020,20,-24.022553977858173,0
sec-10-k/2002,Q1,700841,RCM TECHNOLOGIES INC,10-K,2002-02-25,700841,sec-10-k/2002_Q1_700841_RCM TECHNOLOGIES INC_10-K_2002-02-25,8892,2002-12-31 00:00:00,2002,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,,,89.977,59.246,12.066,186.651,14,700841,A,RCM Technologies Inc,2020,20,-17.004900086262872,0
sec-10-k/2003,Q1,700841,RCM TECHNOLOGIES INC,10-K,2003-02-28,700841,sec-10-k/2003_Q1_700841_RCM TECHNOLOGIES INC_10-K_2003-02-28,8892,2003-12-31 00:00:00,2003,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2003/12/31,,99.704,67.17,10.814,206.605,14,700841,A,RCM Technologies Inc,2020,20,10.690540098901163,1
sec-10-k/2004,Q1,700841,RCM TECHNOLOGIES INC,10-K,2004-03-18,700841,sec-10-k/2004_Q1_700841_RCM TECHNOLOGIES INC_10-K_2004-03-18,8892,2004-12-31 00:00:00,2004,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2005/01/01,,98.101,69.945,5.424,169.277,14,700841,A,RCM Technologies Inc,2020,20,-18.067326540983991,0
sec-10-k/2005,Q1,700841,RCM TECHNOLOGIES INC,10-K,2005-03-17,700841,sec-10-k/2005_Q1_700841_RCM TECHNOLOGIES INC_10-K_2005-03-17,8892,2005-12-31 00:00:00,2005,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2005/12/31,,106.773,75.689,6.016,180.618,14,700841,A,RCM Technologies Inc,2020,20,6.6996697720304468,1
sec-10-k/2006,Q1,700841,RCM TECHNOLOGIES INC,10-K,2006-03-23,700841,sec-10-k/2006_Q1_700841_RCM TECHNOLOGIES INC_10-K_2006-03-23,8892,2006-12-31 00:00:00,2006,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2006/12/30,2007/05/02,100.04,83.393,7.757,201.92,14,700841,A,RCM Technologies Inc,2020,20,11.793951876335688,0
sec-10-k/2007,Q1,700841,RCM TECHNOLOGIES INC,10-K,2007-03-22,700841,sec-10-k/2007_Q1_700841_RCM TECHNOLOGIES INC_10-K_2007-03-22,8892,2007-12-31 00:00:00,2007,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2007/12/29,2008/05/07,109.714,92.048,10.116,214.209,14,700841,A,RCM Technologies Inc,2020,20,6.0860736925515129,1
sec-10-k/2008,Q1,700841,RCM TECHNOLOGIES INC,10-K,2008-03-20,700841,sec-10-k/2008_Q1_700841_RCM TECHNOLOGIES INC_10-K_2008-03-20,8892,2008-12-31 00:00:00,2008,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2008/12/27,2009/04/22,78.841,55.351,5.34,209.277,14,700841,A,RCM Technologies Inc,2020,20,-2.3024242678878983,0
sec-10-k/2009,Q1,700841,RCM TECHNOLOGIES INC,10-K,2009-03-27,700841,sec-10-k/2009_Q1_700841_RCM TECHNOLOGIES INC_10-K_2009-03-27,8892,2009-12-31 00:00:00,2009,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2010/01/02,2010/04/10,78.209,63.303,1.329,189.393,14,700841,A,RCM Technologies Inc,2020,20,-9.5012829885749568,0
sec-10-k/2010,Q1,700841,RCM TECHNOLOGIES INC,10-K,2010-03-11,700841,sec-10-k/2010_Q1_700841_RCM TECHNOLOGIES INC_10-K_2010-03-11,8892,2010-12-31 00:00:00,2010,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2011/01/01,2011/03/18,83.012,69.608,9.021,162.022,14,700841,A,RCM Technologies Inc,2020,20,-14.451959681720011,1
sec-10-k/2011,Q1,700841,RCM TECHNOLOGIES INC,10-K,2011-02-23,700841,sec-10-k/2011_Q1_700841_RCM TECHNOLOGIES INC_10-K_2011-02-23,8892,2011-12-31 00:00:00,2011,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2011/12/31,2012/04/03,86.178,71.661,7.009,143.811,14,700841,A,RCM Technologies Inc,2020,20,-11.239831627803637,1
sec-10-k/2012,Q1,700841,RCM TECHNOLOGIES INC,10-K,2012-02-23,700841,sec-10-k/2012_Q1_700841_RCM TECHNOLOGIES INC_10-K_2012-02-23,8892,2012-12-31 00:00:00,2012,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2012/12/29,2013/03/19,84.548,58.772,5.228,145.817,14,700841,A,RCM Technologies Inc,2020,20,1.3948863438819006,0
sec-10-k/2013,Q1,700841,RCM TECHNOLOGIES INC,10-K,2013-02-22,700841,sec-10-k/2013_Q1_700841_RCM TECHNOLOGIES INC_10-K_2013-02-22,8892,2013-12-31 00:00:00,2013,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2013/12/28,2014/03/21,86.524,61.378,7.736,170.778,14,700841,A,RCM Technologies Inc,2020,20,17.118031505242861,1
sec-10-k/2014,Q1,700841,RCM TECHNOLOGIES INC,10-K,2014-02-27,700841,sec-10-k/2014_Q1_700841_RCM TECHNOLOGIES INC_10-K_2014-02-27,8892,2014-12-31 00:00:00,2014,INDL,C,D,STD,RCMT,749360400,RCM TECHNOLOGIES INC,USD,12,2015/01/03,2015/04/09,87.273,42.865,10.622,193.77,14,700841,A,RCM Technologies Inc,2020,20,13.463092435793849,1
sec-10-k/1998,Q1,700892,LASER MASTER INTERNATIONAL INC,10-K,1998-03-16,700892,sec-10-k/1998_Q1_700892_LASER MASTER INTERNATIONAL INC_10-K_1998-03-16,6601,1998-11-30 00:00:00,1998,INDL,C,D,STD,LMTI,517905105,LASER MASTER INTL INC,USD,11,,,16.744,8.172,0.885,14.05,19,700892,A,Laser Master International Inc,2020,20,na,na
sec-10-k/2009,Q1,700923,MYR GROUP INC.,10-K,2009-03-12,700923,sec-10-k/2009_Q1_700923_MYR GROUP INC._10-K_2009-03-12,180646,2009-12-31 00:00:00,2009,INDL,C,D,STD,MYRG,55405W104,MYR GROUP INC,USD,12,2009/12/31,2010/03/23,341.649,174.115,27.105,631.168,14,700923,A,MYR Group Inc,2010,20,na,na
sec-10-k/2010,Q1,700923,MYR GROUP INC.,10-K,2010-03-15,700923,sec-10-k/2010_Q1_700923_MYR GROUP INC._10-K_2010-03-15,180646,2010-12-31 00:00:00,2010,INDL,C,D,STD,MYRG,55405W104,MYR GROUP INC,USD,12,2010/12/31,2011/03/10,380.148,192.709,25.755,597.077,14,700923,A,MYR Group Inc,2010,20,-5.4012560839586303,1
sec-10-k/2011,Q1,700923,MYR GROUP INC.,10-K,2011-03-08,700923,sec-10-k/2011_Q1_700923_MYR GROUP INC._10-K_2011-03-08,180646,2011-12-31 00:00:00,2011,INDL,C,D,STD,MYRG,55405W104,MYR GROUP INC,USD,12,2011/12/31,2012/03/15,412.568,215.738,28.455,780.356,14,700923,A,MYR Group Inc,2010,20,30.69604087914961,1
sec-10-k/2012,Q1,700923,MYR GROUP INC.,10-K,2012-03-07,700923,sec-10-k/2012_Q1_700923_MYR GROUP INC._10-K_2012-03-07,180646,2012-12-31 00:00:00,2012,INDL,C,D,STD,MYRG,55405W104,MYR GROUP INC,USD,12,2012/12/31,2013/03/28,466.348,254.69,54.743,998.959,14,700923,A,MYR Group Inc,2010,20,28.013240110923707,1
sec-10-k/2013,Q1,700923,MYR GROUP INC.,10-K,2013-03-06,700923,sec-10-k/2013_Q1_700923_MYR GROUP INC._10-K_2013-03-06,180646,2013-12-31 00:00:00,2013,INDL,C,D,STD,MYRG,55405W104,MYR GROUP INC,USD,12,2013/12/31,2014/03/11,525.422,296.091,58.324,902.729,14,700923,A,MYR Group Inc,2010,20,-9.6330279821293985,1
sec-10-k/2014,Q1,700923,MYR GROUP INC.,10-K,2014-03-05,700923,sec-10-k/2014_Q1_700923_MYR GROUP INC._10-K_2014-03-05,180646,2014-12-31 00:00:00,2014,INDL,C,D,STD,MYRG,55405W104,MYR GROUP INC,USD,12,2014/12/31,2015/03/17,520.086,322.553,58.262,943.967,14,700923,A,MYR Group Inc,2010,20,4.5681483590313441,0
sec-10-k/1994,Q1,701345,USAIR GROUP INC,10-K,1994-03-25,701345,sec-10-k/1994_Q1_701345_USAIR GROUP INC_10-K_1994-03-25,1382,1994-12-31 00:00:00,1994,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,,,1545.092,595.446,146.377,1408.794,11,701345,I,US Airways Group Inc,2030,20,na,na
sec-10-k/2000,Q1,701345,US AIRWAYS GROUP INC,10-K,2000-03-15,701345,sec-10-k/2000_Q1_701345_US AIRWAYS GROUP INC_10-K_2000-03-15,1382,2000-12-31 00:00:00,2000,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,,,1568.515,667.073,3.363,2344.354,11,701345,I,US Airways Group Inc,2030,20,na,na
sec-10-k/2003,Q1,701345,US AIRWAYS GROUP INC,10-K,2003-03-27,701345,sec-10-k/2003_Q1_701345_US AIRWAYS GROUP INC_10-K_2003-03-27,1382,2003-12-31 00:00:00,2003,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,,,1626.912,138.516,47.251,2254.497,11,701345,I,US Airways Group Inc,2030,20,na,na
sec-10-k/2004,Q1,701345,US AIRWAYS GROUP INC,10-K,2004-03-12,701345,sec-10-k/2004_Q1_701345_US AIRWAYS GROUP INC_10-K_2004-03-12,1382,2004-12-31 00:00:00,2004,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2004/12/31,,1475.264,36.447,-54.003,2338.957,11,701345,I,US Airways Group Inc,2030,20,3.7462901924464758,0
sec-10-k/2005,Q1,701345,US AIRWAYS GROUP INC,10-K,2005-03-01,701345,sec-10-k/2005_Q1_701345_US AIRWAYS GROUP INC_10-K_2005-03-01,1382,2005-12-31 00:00:00,2005,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2005/12/31,,6964.0,420.0,-88.0,5077.0,11,701345,I,US Airways Group Inc,2030,20,117.06256250114899,1
sec-10-k/2006,Q1,701345,US AIRWAYS GROUP INC,10-K,2006-03-15,701345,sec-10-k/2006_Q1_701345_US AIRWAYS GROUP INC_10-K_2006-03-15,1382,2006-12-31 00:00:00,2006,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2006/12/31,2007/03/20,7576.0,970.0,585.0,11557.0,11,701345,I,US Airways Group Inc,2030,20,127.63442978136695,1
sec-10-k/2007,Q1,701345,US AIRWAYS GROUP INC,10-K,2007-02-28,701345,sec-10-k/2007_Q1_701345_US AIRWAYS GROUP INC_10-K_2007-02-28,1382,2007-12-31 00:00:00,2007,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2007/12/31,2008/03/08,8040.0,1439.0,470.0,11700.0,11,701345,I,US Airways Group Inc,2030,20,1.2373453318335208,1
sec-10-k/2008,Q1,701345,US AIRWAYS GROUP INC,10-K,2008-02-21,701345,sec-10-k/2008_Q1_701345_US AIRWAYS GROUP INC_10-K_2008-02-21,1382,2008-12-31 00:00:00,2008,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2008/12/31,2009/03/05,7214.0,-505.0,-746.0,12118.0,11,701345,I,US Airways Group Inc,2030,20,3.5726495726495728,0
sec-10-k/2009,Q1,701345,US AIRWAYS GROUP INC,10-K,2009-02-18,701345,sec-10-k/2009_Q1_701345_US AIRWAYS GROUP INC_10-K_2009-02-18,1382,2009-12-31 00:00:00,2009,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2009/12/31,2010/02/22,7454.0,-355.0,183.0,10458.0,11,701345,I,US Airways Group Inc,2030,20,-13.698630136986301,1
sec-10-k/2010,Q1,701345,US AIRWAYS GROUP INC,10-K,2010-02-17,701345,sec-10-k/2010_Q1_701345_US AIRWAYS GROUP INC_10-K_2010-02-17,1382,2010-12-31 00:00:00,2010,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2010/12/31,2011/03/04,7819.0,84.0,785.0,11908.0,11,701345,I,US Airways Group Inc,2030,20,13.864983744501817,1
sec-10-k/2011,Q1,701345,US AIRWAYS GROUP INC,10-K,2011-02-23,701345,sec-10-k/2011_Q1_701345_US AIRWAYS GROUP INC_10-K_2011-02-23,1382,2011-12-31 00:00:00,2011,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2011/12/31,2012/03/07,8335.0,150.0,452.0,13055.0,11,701345,I,US Airways Group Inc,2030,20,9.6321800470272088,1
sec-10-k/2012,Q1,701345,US AIRWAYS GROUP INC,10-K,2012-02-22,701345,sec-10-k/2012_Q1_701345_US AIRWAYS GROUP INC_10-K_2012-02-22,1382,2012-12-31 00:00:00,2012,INDL,C,D,STD,LCC,90341W108,US AIRWAYS GROUP INC,USD,12,2012/12/31,2013/02/25,9396.0,790.0,896.0,13831.0,11,701345,I,US Airways Group Inc,2030,20,5.9440827269245498,1
sec-10-k/1998,Q1,701650,AVIALL INC,10-K,1998-03-23,701650,sec-10-k/1998_Q1_701650_AVIALL INC_10-K_1998-03-23,1914,1998-12-31 00:00:00,1998,INDL,C,D,STD,AVL.1,05366B102,AVIALL INC,USD,12,,,304.646,168.589,32.242,400.032,11,701650,I,Aviall Inc,2010,20,na,na
sec-10-k/2003,Q1,701650,AVIALL INC,10-K,2003-03-31,701650,sec-10-k/2003_Q1_701650_AVIALL INC_10-K_2003-03-31,1914,2003-12-31 00:00:00,2003,INDL,C,D,STD,AVL.1,05366B102,AVIALL INC,USD,12,2003/12/31,,691.192,300.084,69.455,1013.335,11,701650,I,Aviall Inc,2010,20,na,na
sec-10-k/2004,Q1,701650,AVIALL INC,10-K,2004-03-15,701650,sec-10-k/2004_Q1_701650_AVIALL INC_10-K_2004-03-15,1914,2004-12-31 00:00:00,2004,INDL,C,D,STD,AVL.1,05366B102,AVIALL INC,USD,12,2004/12/31,,749.476,349.001,76.34,1164.003,11,701650,I,Aviall Inc,2010,20,14.868528176762855,1
sec-10-k/2005,Q1,701650,AVIALL INC,10-K,2005-03-16,701650,sec-10-k/2005_Q1_701650_AVIALL INC_10-K_2005-03-16,1914,2005-12-31 00:00:00,2005,INDL,C,D,STD,AVL.1,05366B102,AVIALL INC,USD,12,2005/12/31,,962.987,428.149,105.979,1295.201,11,701650,I,Aviall Inc,2010,20,11.271276792241954,1
sec-10-k/1994,Q1,701708,ROADWAY SERVICES INC,10-K,1994-03-10,701708,sec-10-k/1994_Q1_701708_ROADWAY SERVICES INC_10-K_1994-03-10,9168,1994-12-31 00:00:00,1994,INDL,C,D,STD,CBB.1,129894101,CALIBER SYSTEMS INC,USD,12,,,1949.435,1015.394,50.558,4572.004,11,701708,I,Caliber Systems Inc,2030,20,na,na
sec-10-k/1994,Q4,701856,ROLLINS ENVIRONMENTAL SERVICES INC,10-K,1994-11-29,701856,sec-10-k/1994_Q4_701856_ROLLINS ENVIRONMENTAL SERVICES INC_10-K_1994-11-29,9224,1994-09-30 00:00:00,1994,INDL,C,D,STD,SKLNQ,78648R203,SAFETY-KLEEN CORP,USD,9,,,273.386,202.961,-1.994,181.468,19,701856,I,Safety-Kleen Systems Inc,2020,20,na,na
sec-10-k/1995,Q4,701856,ROLLINS ENVIRONMENTAL SERVICES INC,10-K,1995-12-05,701856,sec-10-k/1995_Q4_701856_ROLLINS ENVIRONMENTAL SERVICES INC_10-K_1995-12-05,9224,1995-09-30 00:00:00,1995,INDL,C,D,STD,SKLNQ,78648R203,SAFETY-KLEEN CORP,USD,9,,,429.484,184.669,-23.672,217.367,19,701856,I,Safety-Kleen Systems Inc,2020,20,19.782551193598888,1
sec-10-k/1996,Q4,701856,ROLLINS ENVIRONMENTAL SERVICES INC,10-K,1996-12-04,701856,sec-10-k/1996_Q4_701856_ROLLINS ENVIRONMENTAL SERVICES INC_10-K_1996-12-04,9224,1996-09-30 00:00:00,1996,INDL,C,D,STD,SKLNQ,78648R203,SAFETY-KLEEN CORP,USD,9,,,384.967,154.483,-37.057,241.13,19,701856,I,Safety-Kleen Systems Inc,2020,20,10.932202220208207,0
sec-10-k/1998,Q4,701856,LAIDLAW ENVIRONMENTAL SERVICES INC,10-K,1998-10-29,701856,sec-10-k/1998_Q4_701856_LAIDLAW ENVIRONMENTAL SERVICES INC_10-K_1998-10-29,9224,1998-08-31 00:00:00,1998,INDL,C,D,STD,SKLNQ,78648R203,SAFETY-KLEEN CORP,USD,8,,,4468.895,1014.706,186.223,1185.473,19,701856,I,Safety-Kleen Systems Inc,2020,20,na,na
sec-10-k/1999,Q4,701856,SAFETY KLEEN CORP-,10-K,1999-10-29,701856,sec-10-k/1999_Q4_701856_SAFETY KLEEN CORP-_10-K_1999-10-29,9224,1999-08-31 00:00:00,1999,INDL,C,D,STD,SKLNQ,78648R203,SAFETY-KLEEN CORP,USD,8,,,4366.804,1282.252,344.783,1685.948,19,701856,I,Safety-Kleen Systems Inc,2020,20,42.21732591126073,0
sec-10-k/1994,Q1,702165,NORFOLK SOUTHERN CORP,10-K,1994-03-28,702165,sec-10-k/1994_Q1_702165_NORFOLK SOUTHERN CORP_10-K_1994-03-28,7923,1994-12-31 00:00:00,1994,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,,,10587.8,4684.8,1114.8,4642.3,11,702165,A,Norfolk Southern Corp,2030,20,na,na
sec-10-k/2002,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2002-02-21,702165,sec-10-k/2002_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2002-02-21,7923,2002-12-31 00:00:00,2002,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,,,19956.0,6500.0,1158.0,6270.0,11,702165,A,Norfolk Southern Corp,2030,20,na,na
sec-10-k/2003,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2003-02-24,702165,sec-10-k/2003_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2003-02-24,7923,2003-12-31 00:00:00,2003,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2003/12/31,,20596.0,6976.0,1171.0,6468.0,11,702165,A,Norfolk Southern Corp,2030,20,3.1578947368421053,1
sec-10-k/2004,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2004-02-13,702165,sec-10-k/2004_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2004-02-13,7923,2004-12-31 00:00:00,2004,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2004/12/31,,24750.0,7990.0,1702.0,7312.0,11,702165,A,Norfolk Southern Corp,2030,20,13.048855905998764,1
sec-10-k/2005,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2005-03-02,702165,sec-10-k/2005_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2005-03-02,7923,2005-12-31 00:00:00,2005,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2005/12/31,,25861.0,9289.0,2103.0,8472.0,11,702165,A,Norfolk Southern Corp,2030,20,15.864332603938731,1
sec-10-k/2006,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2006-02-23,702165,sec-10-k/2006_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2006-02-23,7923,2006-12-31 00:00:00,2006,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2006/12/31,2007/02/26,26028.0,9615.0,2557.0,9407.0,11,702165,A,Norfolk Southern Corp,2030,20,11.036355051935789,1
sec-10-k/2007,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2007-02-22,702165,sec-10-k/2007_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2007-02-22,7923,2007-12-31 00:00:00,2007,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2007/12/31,2008/02/20,26144.0,9727.0,2559.0,9406.0,11,702165,A,Norfolk Southern Corp,2030,20,-0.010630381630700542,1
sec-10-k/2008,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2008-02-15,702165,sec-10-k/2008_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2008-02-15,7923,2008-12-31 00:00:00,2008,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2008/12/31,2009/02/23,26297.0,9607.0,3097.0,10661.0,11,702165,A,Norfolk Southern Corp,2030,20,13.342547310227515,1
sec-10-k/2009,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2009-02-18,702165,sec-10-k/2009_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2009-02-18,7923,2009-12-31 00:00:00,2009,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2009/12/31,2010/02/22,27369.0,10353.0,1941.0,7969.0,11,702165,A,Norfolk Southern Corp,2030,20,-25.250914548353812,1
sec-10-k/2010,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2010-02-17,702165,sec-10-k/2010_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2010-02-17,7923,2010-12-31 00:00:00,2010,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2010/12/31,2011/02/17,28199.0,10669.0,2676.0,9516.0,11,702165,A,Norfolk Southern Corp,2030,20,19.412724306688418,1
sec-10-k/2011,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2011-02-17,702165,sec-10-k/2011_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2011-02-17,7923,2011-12-31 00:00:00,2011,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2011/12/31,2012/02/17,28538.0,9911.0,3271.0,11172.0,11,702165,A,Norfolk Southern Corp,2030,20,17.402269861286253,1
sec-10-k/2012,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2012-02-15,702165,sec-10-k/2012_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2012-02-15,7923,2012-12-31 00:00:00,2012,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2012/12/31,2013/02/18,30342.0,9760.0,3124.0,11040.0,11,702165,A,Norfolk Southern Corp,2030,20,-1.1815252416756177,1
sec-10-k/2013,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2013-02-15,702165,sec-10-k/2013_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2013-02-15,7923,2013-12-31 00:00:00,2013,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2013/12/31,2014/02/17,32483.0,11289.0,3257.0,11245.0,11,702165,A,Norfolk Southern Corp,2030,20,1.8568840579710144,1
sec-10-k/2014,Q1,702165,NORFOLK SOUTHERN CORP,10-K,2014-02-14,702165,sec-10-k/2014_Q1_702165_NORFOLK SOUTHERN CORP_10-K_2014-02-14,7923,2014-12-31 00:00:00,2014,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,12,2014/12/31,2015/02/11,33241.0,12408.0,3575.0,11624.0,11,702165,A,Norfolk Southern Corp,2030,20,3.3703868385949312,1
sec-10-k/1996,Q3,703598,SCHERER HEALTHCARE INC,10-K,1996-07-01,703598,sec-10-k/1996_Q3_703598_SCHERER HEALTHCARE INC_10-K_1996-07-01,1324,1996-03-31 00:00:00,1995,INDL,C,D,STD,SCHR.1,806530101,SCHERER HEALTHCARE INC,USD,3,,,34.443,16.174,0.393,41.857,14,703598,I,Scherer Healthcare Inc,2020,20,na,na
sec-10-k/1997,Q2,703598,SCHERER HEALTHCARE INC,10-K,1997-06-13,703598,sec-10-k/1997_Q2_703598_SCHERER HEALTHCARE INC_10-K_1997-06-13,1324,1997-03-31 00:00:00,1996,INDL,C,D,STD,SCHR.1,806530101,SCHERER HEALTHCARE INC,USD,3,,,32.194,15.963,0.732,36.226,14,703598,I,Scherer Healthcare Inc,2020,20,-13.452946938385455,0
sec-10-k/1998,Q2,703598,SCHERER HEALTHCARE INC,10-K,1998-06-26,703598,sec-10-k/1998_Q2_703598_SCHERER HEALTHCARE INC_10-K_1998-06-26,1324,1998-03-31 00:00:00,1997,INDL,C,D,STD,SCHR.1,806530101,SCHERER HEALTHCARE INC,USD,3,,,25.792,21.916,1.034,13.853,14,703598,I,Scherer Healthcare Inc,2020,20,-61.759509744382484,0
sec-10-k/2000,Q2,703598,SCHERER HEALTHCARE INC,10-K,2000-06-29,703598,sec-10-k/2000_Q2_703598_SCHERER HEALTHCARE INC_10-K_2000-06-29,1324,2000-03-31 00:00:00,1999,INDL,C,D,STD,SCHR.1,806530101,SCHERER HEALTHCARE INC,USD,3,,,28.68,25.363,1.716,16.788,14,703598,I,Scherer Healthcare Inc,2020,20,na,na
sec-10-k/2001,Q2,703598,SCHERER HEALTHCARE INC,10-K,2001-06-28,703598,sec-10-k/2001_Q2_703598_SCHERER HEALTHCARE INC_10-K_2001-06-28,1324,2001-03-31 00:00:00,2000,INDL,C,D,STD,SCHR.1,806530101,SCHERER HEALTHCARE INC,USD,3,,,31.029,27.521,1.43,18.738,14,703598,I,Scherer Healthcare Inc,2020,20,11.615439599714078,1
